Transaction_ID,Customer_ID,Screening-ID,Transaction_Date,Transaction_Time ,Ticket_Quantity,Concession_Purchase ,Concession_Amount ,Payment_Method ,Total_Amount,Points_Earned,Period,Ticket price,Helper _Function period ,,Helper_Customer_ID,Helper _amounts ,Helper_C_Purchase,Helper_Ticket_Q,helper _concession ,Helper_Points_Earned
734,915,376,05/05/2023,10:25 am,2,FALSE,0,Debit,25,3,Implementation,12.5,Implementation,,915,44,FALSE,2,0,3
735,141,504,29/07/2022,8:38 pm,2,TRUE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,141,25,TRUE,2,0,3
736,308,598,10/01/2023,5:15 pm,6,TRUE,0,Debit,75,8,Implementation,12.5,Implementation,,308,68.75,TRUE,6,0,8
737,887,371,29/05/2022,3:57 pm,2,TRUE,45,Credit,70,7,Pre-Implementation,12.5,Pre-Implementation,,887,70,TRUE,2,45,7
738,131,613,16/09/2022,8:42 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,131,12.5,FALSE,1,0,1
739,144,653,09/07/2022,11:23 am,4,TRUE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,144,50,TRUE,4,0,5
740,865,207,18/09/2023,10:35 pm,17,TRUE,35,Credit,247.5,25,Post-Implementation,12.5,Post-Implementation,,865,260,TRUE,17,35,25
741,684,938,05/06/2023,6:55 pm,3,TRUE,6,Debit,43.5,4,Implementation,12.5,Implementation,,684,46.75,TRUE,3,6,4
742,926,688,29/08/2022,3:02 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,926,12.5,FALSE,1,0,1
743,745,884,19/01/2022,9:06 pm,3,TRUE,20,Debit,57.5,6,Pre-Implementation,12.5,Pre-Implementation,,745,57.5,TRUE,3,20,6
744,414,657,13/12/2022,12:56 pm,2,TRUE,20,Debit,45,5,Pre-Implementation,12.5,Pre-Implementation,,414,45,TRUE,2,20,5
745,395,840,25/01/2023,2:41 pm,10,TRUE,0,Cash,125,13,Implementation,12.5,Implementation,,395,110,TRUE,10,0,13
746,56,398,07/02/2024,10:32 am,10,TRUE,7,Credit,132,13,Post-Implementation,12.5,Post-Implementation,,56,152.75,TRUE,10,7,13
747,852,967,21/03/2023,11:40 am,4,TRUE,18,Mobile,68,7,Implementation,12.5,Implementation,,852,71.5,TRUE,4,18,7
748,644,22,16/06/2023,5:01 pm,4,TRUE,30,Cash,80,8,Implementation,12.5,Implementation,,644,82.5,TRUE,4,30,8
749,477,407,19/11/2023,9:43 pm,16,TRUE,63,Cash,263,26,Post-Implementation,12.5,Post-Implementation,,477,286,TRUE,16,63,26
750,512,442,02/01/2024,10:09 am,12,TRUE,42,Cash,192,19,Post-Implementation,12.5,Post-Implementation,,512,201.5,TRUE,12,42,19
751,484,808,10/10/2022,1:10 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,484,25,FALSE,2,0,3
752,828,564,19/09/2023,12:05 pm,8,TRUE,42,Credit,142,14,Post-Implementation,12.5,Post-Implementation,,828,120.25,TRUE,8,42,14
753,964,488,12/06/2023,6:07 pm,6,TRUE,6,Cash,81,8,Implementation,12.5,Implementation,,964,60.5,TRUE,6,6,8
754,772,980,18/12/2022,10:23 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,772,25,FALSE,2,0,3
755,96,86,20/02/2022,7:09 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,96,40,FALSE,2,0,3
756,405,268,11/10/2022,4:02 pm,1,TRUE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,405,12.5,TRUE,1,0,1
757,226,239,18/04/2022,5:05 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,226,12.5,FALSE,1,0,1
758,598,784,28/02/2024,6:42 pm,14,TRUE,35,Credit,210,21,Post-Implementation,12.5,Post-Implementation,,598,227.5,TRUE,14,35,21
759,656,860,03/08/2022,10:13 am,2,TRUE,15,Debit,40,4,Pre-Implementation,12.5,Pre-Implementation,,656,40,TRUE,2,15,4
760,694,17,10/01/2024,9:44 pm,6,TRUE,63,Mobile,138,14,Post-Implementation,12.5,Post-Implementation,,694,123.5,TRUE,6,63,14
761,360,10,22/09/2023,3:04 pm,12,TRUE,21,Debit,171,17,Post-Implementation,12.5,Post-Implementation,,360,165.75,TRUE,12,21,17
762,15,476,25/08/2023,10:05 am,10,TRUE,35,Mobile,160,16,Post-Implementation,12.5,Post-Implementation,,15,178.75,TRUE,10,35,16
763,203,974,18/04/2023,3:28 pm,6,TRUE,30,Credit,105,11,Implementation,12.5,Implementation,,203,82.5,TRUE,6,30,11
764,524,102,19/12/2022,4:30 pm,1,TRUE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,524,12.5,TRUE,1,0,1
765,347,993,23/06/2022,12:06 pm,4,TRUE,20,Mobile,70,7,Pre-Implementation,12.5,Pre-Implementation,,347,70,TRUE,4,20,7
766,121,307,21/06/2023,7:15 pm,9,TRUE,6,Cash,118.5,12,Implementation,12.5,Implementation,,121,101.75,TRUE,9,6,12
767,520,495,06/08/2022,10:19 am,3,TRUE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,520,37.5,TRUE,3,0,4
768,1,556,30/08/2023,6:15 pm,17,TRUE,49,Mobile,261.5,26,Post-Implementation,12.5,Post-Implementation,,1,289.25,TRUE,17,49,26
769,716,664,07/07/2022,6:37 pm,2,TRUE,25,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,716,50,TRUE,2,25,5
770,963,404,19/03/2023,4:33 pm,7,TRUE,0,Cash,87.5,9,Implementation,12.5,Implementation,,963,82.5,TRUE,7,0,9
771,91,79,23/12/2022,2:45 pm,3,FALSE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,91,77.5,FALSE,3,0,4
772,730,415,26/12/2023,12:48 pm,12,TRUE,0,Cash,150,15,Post-Implementation,12.5,Post-Implementation,,730,162.5,TRUE,12,0,15
773,350,479,12/02/2023,10:03 am,6,FALSE,0,Debit,75,8,Implementation,12.5,Implementation,,350,110,FALSE,6,0,8
774,36,32,16/01/2024,3:05 pm,11,TRUE,14,Cash,151.5,15,Post-Implementation,12.5,Post-Implementation,,36,175.5,TRUE,11,14,15
775,17,576,19/04/2022,2:18 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,17,37.5,FALSE,1,0,1
776,916,91,23/01/2024,1:23 pm,7,FALSE,0,Cash,87.5,9,Post-Implementation,12.5,Post-Implementation,,916,136.5,FALSE,7,0,9
777,523,699,22/11/2022,10:16 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,523,37.5,FALSE,1,0,1
778,787,231,20/05/2023,11:37 am,7,TRUE,0,Cash,87.5,9,Implementation,12.5,Implementation,,787,96.25,TRUE,7,0,9
779,106,963,06/07/2023,7:34 pm,16,FALSE,0,Credit,200,20,Post-Implementation,12.5,Post-Implementation,,106,230.75,FALSE,16,0,20
780,633,904,01/08/2022,12:39 pm,4,TRUE,10,Debit,60,6,Pre-Implementation,12.5,Pre-Implementation,,633,60,TRUE,4,10,6
781,593,543,01/05/2023,10:05 pm,9,TRUE,54,Cash,166.5,17,Implementation,12.5,Implementation,,593,159.5,TRUE,9,54,17
782,955,813,30/01/2022,7:35 pm,1,FALSE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,955,12.5,FALSE,1,0,1
783,508,990,04/05/2023,2:48 pm,5,FALSE,0,Mobile,62.5,6,Implementation,12.5,Implementation,,508,85.25,FALSE,5,0,6
784,116,152,05/09/2023,4:06 pm,12,TRUE,35,Cash,185,19,Post-Implementation,12.5,Post-Implementation,,116,195,TRUE,12,35,19
785,646,489,20/04/2022,10:06 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,646,22.5,FALSE,1,0,1
786,121,326,10/09/2022,1:44 pm,2,TRUE,40,Debit,65,7,Pre-Implementation,12.5,Pre-Implementation,,121,65,TRUE,2,40,7
787,790,889,18/11/2022,8:03 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,790,80,FALSE,4,0,5
788,160,984,26/10/2023,3:12 pm,13,TRUE,70,Cash,232.5,23,Post-Implementation,12.5,Post-Implementation,,160,243.75,TRUE,13,70,23
789,297,473,07/08/2023,10:42 am,9,TRUE,70,Credit,182.5,18,Post-Implementation,12.5,Post-Implementation,,297,178.75,TRUE,9,70,18
790,922,227,07/06/2022,4:44 pm,2,TRUE,5,Debit,30,3,Pre-Implementation,12.5,Pre-Implementation,,922,30,TRUE,2,5,3
791,36,898,11/09/2023,10:02 am,16,TRUE,21,Cash,221,22,Post-Implementation,12.5,Post-Implementation,,36,263.25,TRUE,16,21,22
792,734,117,13/07/2023,8:22 pm,13,TRUE,42,Debit,204.5,20,Post-Implementation,12.5,Post-Implementation,,734,201.5,TRUE,13,42,20
793,116,929,27/01/2023,11:51 am,7,TRUE,36,Credit,123.5,12,Implementation,12.5,Implementation,,116,115.5,TRUE,7,36,12
794,646,342,26/11/2023,9:21 pm,16,TRUE,42,Cash,242,24,Post-Implementation,12.5,Post-Implementation,,646,250.25,TRUE,16,42,24
795,602,455,08/08/2023,2:12 pm,15,TRUE,49,Debit,236.5,24,Post-Implementation,12.5,Post-Implementation,,602,273,TRUE,15,49,24
796,224,262,05/04/2022,12:26 pm,1,TRUE,15,Credit,27.5,3,Pre-Implementation,12.5,Pre-Implementation,,224,27.5,TRUE,1,15,3
797,416,732,22/06/2022,6:52 pm,1,TRUE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,416,12.5,TRUE,1,0,1
798,294,330,21/03/2022,1:31 pm,3,TRUE,40,Credit,77.5,8,Pre-Implementation,12.5,Pre-Implementation,,294,77.5,TRUE,3,40,8
799,690,660,01/10/2022,6:11 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,690,37.5,FALSE,1,0,1
800,412,451,17/10/2022,12:08 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,412,52.5,FALSE,1,0,1
801,347,59,02/12/2023,10:09 pm,6,TRUE,28,Mobile,103,10,Post-Implementation,12.5,Post-Implementation,,347,91,TRUE,6,28,10
802,881,322,21/07/2023,7:51 pm,7,TRUE,0,Cash,87.5,9,Post-Implementation,12.5,Post-Implementation,,881,65,TRUE,7,0,9
803,352,789,06/04/2023,10:43 pm,9,FALSE,0,Cash,112.5,11,Implementation,12.5,Implementation,,352,159.5,FALSE,9,0,11
804,24,461,06/09/2023,7:07 pm,6,TRUE,70,Cash,145,15,Post-Implementation,12.5,Post-Implementation,,24,130,TRUE,6,70,15
805,51,326,13/04/2022,9:45 pm,4,FALSE,0,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,51,50,FALSE,4,0,5
806,252,284,14/05/2022,1:15 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,252,47.5,FALSE,1,0,1
807,996,515,01/10/2022,12:06 pm,4,TRUE,0,Cash,50,5,Pre-Implementation,12.5,Pre-Implementation,,996,50,TRUE,4,0,5
808,372,931,05/10/2022,5:16 pm,3,FALSE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,372,37.5,FALSE,3,0,4
809,253,143,06/02/2023,11:38 am,2,TRUE,30,Credit,55,6,Implementation,12.5,Implementation,,253,55,TRUE,2,30,6
810,230,107,21/12/2022,3:16 pm,3,TRUE,40,Credit,77.5,8,Pre-Implementation,12.5,Pre-Implementation,,230,77.5,TRUE,3,40,8
811,995,263,26/01/2023,6:01 pm,7,TRUE,60,Cash,147.5,15,Implementation,12.5,Implementation,,995,123.75,TRUE,7,60,15
812,299,380,02/08/2023,11:00 am,6,TRUE,42,Cash,117,12,Post-Implementation,12.5,Post-Implementation,,299,120.25,TRUE,6,42,12
813,789,132,16/04/2022,6:36 pm,1,FALSE,0,Cash,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,789,12.5,FALSE,1,0,1
814,4,429,09/05/2022,4:49 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,4,37.5,FALSE,3,0,4
815,3,631,16/02/2024,1:00 pm,11,TRUE,21,Credit,158.5,16,Post-Implementation,12.5,Post-Implementation,,3,182,TRUE,11,21,16
816,490,786,08/08/2023,5:38 pm,14,TRUE,63,Credit,238,24,Post-Implementation,12.5,Post-Implementation,,490,269.75,TRUE,14,63,24
817,875,760,07/08/2023,3:59 pm,16,TRUE,63,Mobile,263,26,Post-Implementation,12.5,Post-Implementation,,875,302.25,TRUE,16,63,26
818,381,301,14/07/2022,2:31 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,381,27.5,FALSE,1,0,1
819,510,53,08/12/2023,11:37 am,8,TRUE,63,Debit,163,16,Post-Implementation,12.5,Post-Implementation,,510,172.25,TRUE,8,63,16
820,64,905,29/09/2023,6:19 pm,14,TRUE,7,Cash,182,18,Post-Implementation,12.5,Post-Implementation,,64,217.75,TRUE,14,7,18
821,978,900,22/02/2022,3:55 pm,1,TRUE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,978,12.5,TRUE,1,0,1
822,215,735,21/12/2023,7:35 pm,16,TRUE,70,Cash,270,27,Post-Implementation,12.5,Post-Implementation,,215,292.5,TRUE,16,70,27
823,670,380,26/08/2022,7:02 pm,1,TRUE,40,Credit,52.5,5,Pre-Implementation,12.5,Pre-Implementation,,670,52.5,TRUE,1,40,5
824,425,176,30/11/2023,9:37 pm,7,TRUE,0,Mobile,87.5,9,Post-Implementation,12.5,Post-Implementation,,425,81.25,TRUE,7,0,9
825,233,526,10/03/2022,2:06 pm,3,TRUE,35,Credit,72.5,7,Pre-Implementation,12.5,Pre-Implementation,,233,72.5,TRUE,3,35,7
826,347,391,05/12/2023,7:54 pm,12,FALSE,0,Cash,150,15,Post-Implementation,12.5,Post-Implementation,,347,204.75,FALSE,12,0,15
827,130,288,28/01/2022,3:22 pm,4,TRUE,45,Debit,95,10,Pre-Implementation,12.5,Pre-Implementation,,130,95,TRUE,4,45,10
828,47,514,21/09/2023,3:02 pm,5,TRUE,21,Cash,83.5,8,Post-Implementation,12.5,Post-Implementation,,47,84.5,TRUE,5,21,8
829,878,567,25/03/2022,9:15 pm,1,TRUE,40,Cash,52.5,5,Pre-Implementation,12.5,Pre-Implementation,,878,52.5,TRUE,1,40,5
830,120,944,04/09/2022,8:58 pm,3,TRUE,35,Credit,72.5,7,Pre-Implementation,12.5,Pre-Implementation,,120,72.5,TRUE,3,35,7
831,679,543,30/03/2022,9:44 pm,1,TRUE,35,Mobile,47.5,5,Pre-Implementation,12.5,Pre-Implementation,,679,47.5,TRUE,1,35,5
832,998,871,05/06/2022,5:18 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,998,32.5,FALSE,1,0,1
833,902,36,04/03/2024,9:49 pm,7,TRUE,49,Debit,136.5,14,Post-Implementation,12.5,Post-Implementation,,902,110.5,TRUE,7,49,14
834,402,21,11/04/2023,10:13 am,2,TRUE,0,Mobile,25,3,Implementation,12.5,Implementation,,402,27.5,TRUE,2,0,3
835,494,834,20/03/2023,10:13 pm,6,TRUE,18,Credit,93,9,Implementation,12.5,Implementation,,494,71.5,TRUE,6,18,9
836,765,917,23/10/2023,6:25 pm,16,TRUE,42,Mobile,242,24,Post-Implementation,12.5,Post-Implementation,,765,282.75,TRUE,16,42,24
837,888,839,25/12/2022,2:50 pm,3,FALSE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,888,72.5,FALSE,3,0,4
838,296,490,26/06/2023,3:45 pm,8,FALSE,0,Mobile,100,10,Implementation,12.5,Implementation,,296,159.5,FALSE,8,0,10
839,82,50,30/09/2022,7:01 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,82,25,FALSE,2,0,3
840,131,277,16/07/2023,7:33 pm,13,TRUE,7,Debit,169.5,17,Post-Implementation,12.5,Post-Implementation,,131,201.5,TRUE,13,7,17
841,206,890,04/05/2023,9:19 pm,7,TRUE,60,Credit,147.5,15,Implementation,12.5,Implementation,,206,151.25,TRUE,7,60,15
842,666,442,22/02/2024,10:40 pm,6,TRUE,21,Debit,96,10,Post-Implementation,12.5,Post-Implementation,,666,84.5,TRUE,6,21,10
843,461,5,12/05/2023,12:53 pm,8,FALSE,0,Cash,100,10,Implementation,12.5,Implementation,,461,129.25,FALSE,8,0,10
844,520,8,09/02/2023,10:04 pm,7,FALSE,0,Mobile,87.5,9,Implementation,12.5,Implementation,,520,129.25,FALSE,7,0,9
845,197,385,27/03/2022,7:23 pm,3,TRUE,50,Credit,87.5,9,Pre-Implementation,12.5,Pre-Implementation,,197,87.5,TRUE,3,50,9
846,926,935,08/08/2022,2:18 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,926,50,FALSE,4,0,5
847,296,983,15/11/2022,10:24 am,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,296,30,FALSE,2,0,3
848,888,58,31/10/2023,2:01 pm,6,TRUE,14,Debit,89,9,Post-Implementation,12.5,Post-Implementation,,888,94.25,TRUE,6,14,9
849,520,952,28/12/2022,2:37 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,520,57.5,FALSE,1,0,1
850,972,709,29/12/2023,3:18 pm,12,TRUE,21,Mobile,171,17,Post-Implementation,12.5,Post-Implementation,,972,165.75,TRUE,12,21,17
851,129,969,26/05/2023,5:48 pm,8,TRUE,6,Cash,106,11,Implementation,12.5,Implementation,,129,101.75,TRUE,8,6,11
852,620,265,19/01/2022,10:09 am,3,FALSE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,620,77.5,FALSE,3,0,4
853,355,535,10/06/2023,2:33 pm,3,TRUE,42,Mobile,79.5,8,Implementation,12.5,Implementation,,355,79.75,TRUE,3,42,8
854,249,484,27/04/2022,10:22 pm,4,TRUE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,249,50,TRUE,4,0,5
855,571,10,07/04/2022,3:04 pm,3,FALSE,0,Mobile,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,571,72.5,FALSE,3,0,4
856,691,778,07/12/2023,10:19 am,9,TRUE,42,Debit,154.5,15,Post-Implementation,12.5,Post-Implementation,,691,169,TRUE,9,42,15
857,664,550,03/03/2022,1:32 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,664,12.5,FALSE,1,0,1
858,245,812,29/04/2022,11:01 am,2,TRUE,5,Debit,30,3,Pre-Implementation,12.5,Pre-Implementation,,245,30,TRUE,2,5,3
859,780,579,11/04/2023,9:33 pm,9,TRUE,48,Credit,160.5,16,Implementation,12.5,Implementation,,780,140.25,TRUE,9,48,16
860,115,352,06/03/2022,9:45 pm,2,FALSE,0,Cash,25,3,Pre-Implementation,12.5,Pre-Implementation,,115,60,FALSE,2,0,3
861,245,493,31/12/2023,2:53 pm,13,TRUE,42,Mobile,204.5,20,Post-Implementation,12.5,Post-Implementation,,245,201.5,TRUE,13,42,20
862,835,985,24/02/2022,11:56 am,1,TRUE,0,Mobile,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,835,12.5,TRUE,1,0,1
863,132,884,04/06/2022,3:11 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,132,50,FALSE,4,0,5
864,58,582,29/06/2022,3:20 pm,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,58,37.5,FALSE,3,0,4
865,137,753,08/01/2022,10:02 am,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,137,72.5,FALSE,3,0,4
866,979,403,20/02/2022,10:21 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,979,57.5,FALSE,3,0,4
867,426,741,11/08/2023,11:45 am,8,FALSE,0,Cash,100,10,Post-Implementation,12.5,Post-Implementation,,426,94.25,FALSE,8,0,10
868,727,705,01/12/2023,7:43 pm,11,FALSE,0,Credit,137.5,14,Post-Implementation,12.5,Post-Implementation,,727,221,FALSE,11,0,14
869,549,341,14/04/2022,10:01 am,3,TRUE,35,Cash,72.5,7,Pre-Implementation,12.5,Pre-Implementation,,549,72.5,TRUE,3,35,7
870,374,12,16/02/2023,10:16 pm,8,TRUE,48,Debit,148,15,Implementation,12.5,Implementation,,374,126.5,TRUE,8,48,15
871,600,805,03/04/2023,6:48 pm,9,TRUE,0,Mobile,112.5,11,Implementation,12.5,Implementation,,600,110,TRUE,9,0,11
872,724,596,25/04/2022,12:18 pm,2,TRUE,15,Cash,40,4,Pre-Implementation,12.5,Pre-Implementation,,724,40,TRUE,2,15,4
873,873,174,24/04/2022,12:09 pm,2,FALSE,0,Debit,25,3,Pre-Implementation,12.5,Pre-Implementation,,873,45,FALSE,2,0,3
874,989,329,30/04/2023,11:15 am,5,TRUE,0,Mobile,62.5,6,Implementation,12.5,Implementation,,989,68.75,TRUE,5,0,6
875,320,39,17/03/2023,2:18 pm,8,TRUE,0,Debit,100,10,Implementation,12.5,Implementation,,320,110,TRUE,8,0,10
876,187,28,06/03/2023,8:58 pm,5,TRUE,42,Mobile,104.5,10,Implementation,12.5,Implementation,,187,93.5,TRUE,5,42,10
877,812,543,24/03/2023,9:51 pm,4,TRUE,24,Debit,74,7,Implementation,12.5,Implementation,,812,49.5,TRUE,4,24,7
878,906,353,27/04/2023,3:27 pm,3,FALSE,0,Debit,37.5,4,Implementation,12.5,Implementation,,906,44,FALSE,3,0,4
879,562,763,08/04/2023,1:24 pm,8,TRUE,48,Debit,148,15,Implementation,12.5,Implementation,,562,140.25,TRUE,8,48,15
880,70,110,06/04/2022,11:23 am,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,70,52.5,FALSE,1,0,1
881,95,167,14/12/2022,3:24 pm,4,FALSE,0,Credit,50,5,Pre-Implementation,12.5,Pre-Implementation,,95,50,FALSE,4,0,5
882,685,380,30/03/2022,2:21 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,685,37.5,FALSE,3,0,4
883,599,611,25/10/2022,5:14 pm,4,FALSE,0,Debit,50,5,Pre-Implementation,12.5,Pre-Implementation,,599,65,FALSE,4,0,5
884,106,772,28/10/2022,5:49 pm,2,FALSE,0,Mobile,25,3,Pre-Implementation,12.5,Pre-Implementation,,106,55,FALSE,2,0,3
885,9,466,07/09/2022,9:46 pm,3,FALSE,0,Credit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,9,47.5,FALSE,3,0,4
886,786,629,07/09/2023,4:02 pm,11,TRUE,7,Debit,144.5,14,Post-Implementation,12.5,Post-Implementation,,786,152.75,TRUE,11,7,14
887,785,272,15/11/2022,11:32 am,3,FALSE,0,Debit,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,785,72.5,FALSE,3,0,4
888,649,36,09/07/2023,9:27 pm,6,TRUE,21,Debit,96,10,Post-Implementation,12.5,Post-Implementation,,649,84.5,TRUE,6,21,10
889,123,507,11/10/2022,6:22 pm,3,TRUE,0,Cash,37.5,4,Pre-Implementation,12.5,Pre-Implementation,,123,37.5,TRUE,3,0,4
890,670,55,10/08/2023,2:14 pm,11,TRUE,28,Cash,165.5,17,Post-Implementation,12.5,Post-Implementation,,670,156,TRUE,11,28,17
891,854,333,02/04/2022,7:26 pm,4,TRUE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,854,50,TRUE,4,0,5
892,396,499,03/11/2022,3:49 pm,4,FALSE,0,Mobile,50,5,Pre-Implementation,12.5,Pre-Implementation,,396,60,FALSE,4,0,5
893,152,973,19/07/2023,6:42 pm,11,TRUE,7,Debit,144.5,14,Post-Implementation,12.5,Post-Implementation,,152,152.75,TRUE,11,7,14
894,559,318,31/03/2023,4:38 pm,6,TRUE,0,Mobile,75,8,Implementation,12.5,Implementation,,559,82.5,TRUE,6,0,8
895,955,794,09/02/2024,10:39 pm,8,TRUE,14,Mobile,114,11,Post-Implementation,12.5,Post-Implementation,,955,110.5,TRUE,8,14,11
896,259,437,01/11/2023,3:22 pm,11,TRUE,70,Debit,207.5,21,Post-Implementation,12.5,Post-Implementation,,259,195,TRUE,11,70,21
897,835,968,27/04/2022,8:59 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,835,37.5,FALSE,1,0,1
898,891,723,02/03/2024,1:03 pm,12,TRUE,0,Cash,150,15,Post-Implementation,12.5,Post-Implementation,,891,178.75,TRUE,12,0,15
899,121,667,02/03/2024,3:08 pm,16,TRUE,70,Credit,270,27,Post-Implementation,12.5,Post-Implementation,,121,308.75,TRUE,16,70,27
900,658,310,26/04/2023,5:45 pm,3,TRUE,0,Credit,37.5,4,Implementation,12.5,Implementation,,658,27.5,TRUE,3,0,4
901,876,967,06/11/2023,1:23 pm,18,TRUE,14,Debit,239,24,Post-Implementation,12.5,Post-Implementation,,876,256.75,TRUE,18,14,24
902,708,586,02/12/2022,12:38 pm,1,TRUE,35,Debit,47.5,5,Pre-Implementation,12.5,Pre-Implementation,,708,47.5,TRUE,1,35,5
903,680,98,23/11/2023,8:24 pm,8,TRUE,63,Credit,163,16,Post-Implementation,12.5,Post-Implementation,,680,172.25,TRUE,8,63,16
904,751,229,04/11/2022,9:03 pm,1,FALSE,0,Credit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,751,27.5,FALSE,1,0,1
905,503,38,16/09/2023,9:10 pm,13,TRUE,28,Mobile,190.5,19,Post-Implementation,12.5,Post-Implementation,,503,188.5,TRUE,13,28,19
906,391,632,22/06/2022,6:57 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,391,37.5,FALSE,1,0,1
907,782,697,08/01/2024,10:47 am,15,TRUE,35,Debit,222.5,22,Post-Implementation,12.5,Post-Implementation,,782,227.5,TRUE,15,35,22
908,223,583,03/04/2022,2:45 pm,1,TRUE,10,Debit,22.5,2,Pre-Implementation,12.5,Pre-Implementation,,223,22.5,TRUE,1,10,2
909,548,213,27/12/2023,11:14 am,13,TRUE,42,Cash,204.5,20,Post-Implementation,12.5,Post-Implementation,,548,217.75,TRUE,13,42,20
910,883,948,23/07/2023,7:50 pm,6,FALSE,0,Cash,75,8,Post-Implementation,12.5,Post-Implementation,,883,110.5,FALSE,6,0,8
911,298,649,18/08/2023,5:05 pm,16,TRUE,28,Cash,228,23,Post-Implementation,12.5,Post-Implementation,,298,237.25,TRUE,16,28,23
912,228,329,05/06/2022,4:40 pm,4,TRUE,10,Debit,60,6,Pre-Implementation,12.5,Pre-Implementation,,228,60,TRUE,4,10,6
913,660,575,15/08/2023,12:36 pm,5,TRUE,70,Mobile,132.5,13,Post-Implementation,12.5,Post-Implementation,,660,130,TRUE,5,70,13
914,275,330,14/01/2022,7:54 pm,1,FALSE,0,Debit,12.5,1,Pre-Implementation,12.5,Pre-Implementation,,275,12.5,FALSE,1,0,1
915,176,44,10/02/2024,10:44 am,8,TRUE,42,Mobile,142,14,Post-Implementation,12.5,Post-Implementation,,176,120.25,TRUE,8,42,14
916,211,52,06/05/2022,1:44 pm,4,TRUE,50,Debit,100,10,Pre-Implementation,12.5,Pre-Implementation,,211,100,TRUE,4,50,10
